timestamp,direction,packet_length
1769101223.6447794,INbound_TEL,513
1769101223.6454902,OUTbound_CMD,66
1769101223.6462924,OUTbound_CMD,159
1769101223.6471064,OUTbound_CMD,158
1769101223.6477664,INbound_TEL,66
1769101223.648513,OUTbound_CMD,255
1769101223.6494074,INbound_TEL,66
1769101223.671089,INbound_TEL,269
1769101223.6715646,INbound_TEL,269
1769101223.6720119,OUTbound_CMD,254
1769101223.711953,OUTbound_CMD,66
1769101223.7140694,INbound_TEL,66
1769101223.714527,OUTbound_CMD,191
1769101223.7185605,INbound_TEL,66
1769101223.772273,OUTbound_CMD,191
1769101223.7727692,INbound_TEL,66
1769101223.7853363,INbound_TEL,513
1769101223.7860925,OUTbound_CMD,158
1769101223.7865329,INbound_TEL,513
1769101223.7869458,OUTbound_CMD,66
1769101223.7873151,INbound_TEL,66
1769101223.7877684,OUTbound_CMD,159
1769101223.7882123,OUTbound_CMD,254
1769101223.788594,INbound_TEL,66
1769101223.7890334,OUTbound_CMD,255
1769101223.7894068,INbound_TEL,66
1769101223.789789,INbound_TEL,66
1769101223.7939067,INbound_TEL,679
1769101223.7943847,INbound_TEL,679
1769101223.8340843,OUTbound_CMD,66
1769101223.8350134,OUTbound_CMD,66
1769101223.8506637,INbound_TEL,269
1769101223.851157,OUTbound_CMD,66
1769101223.8516102,INbound_TEL,269
1769101223.8520706,OUTbound_CMD,66
1769101223.8725636,OUTbound_CMD,191
1769101223.873414,INbound_TEL,66
1769101223.9060261,INbound_TEL,513
1769101223.9067123,OUTbound_CMD,158
1769101223.9079769,INbound_TEL,513
1769101223.9083703,OUTbound_CMD,66
1769101223.9088914,OUTbound_CMD,159
1769101223.9094381,INbound_TEL,66
1769101223.9104266,OUTbound_CMD,255
1769101223.9133368,INbound_TEL,66
1769101223.9502685,INbound_TEL,66
1769101223.95085,OUTbound_CMD,254
1769101223.9512289,INbound_TEL,66
1769101223.9725049,OUTbound_CMD,191
1769101223.9766781,INbound_TEL,66
1769101223.977459,INbound_TEL,72
1769101223.977929,OUTbound_CMD,76
1769101223.97842,INbound_TEL,66
1769101223.9919238,INbound_TEL,678
1769101223.9924004,INbound_TEL,678
1769101224.0018187,INbound_TEL,511
1769101224.002251,OUTbound_CMD,66
1769101224.0027242,OUTbound_CMD,159
1769101224.003102,INbound_TEL,66
1769101224.0035572,INbound_TEL,511
1769101224.0039744,OUTbound_CMD,66
1769101224.0044432,OUTbound_CMD,158
1769101224.0048964,OUTbound_CMD,255
1769101224.0056636,INbound_TEL,66
1769101224.006104,OUTbound_CMD,254
1769101224.006476,INbound_TEL,66
1769101224.00686,INbound_TEL,66
1769101224.0501306,INbound_TEL,268
1769101224.0507205,INbound_TEL,268
1769101224.0727272,OUTbound_CMD,191
1769101224.0734682,INbound_TEL,66
1769101224.0845718,INbound_TEL,512
1769101224.0850093,OUTbound_CMD,66
1769101224.0854945,OUTbound_CMD,159
1769101224.0859182,INbound_TEL,66
1769101224.0869205,OUTbound_CMD,255
1769101224.087896,INbound_TEL,66
1769101224.089122,INbound_TEL,512
1769101224.0898907,OUTbound_CMD,158
1769101224.090302,INbound_TEL,66
1769101224.09077,OUTbound_CMD,254
1769101224.0925248,INbound_TEL,66
1769101224.1732683,OUTbound_CMD,191
1769101224.1737595,INbound_TEL,66
1769101224.1814873,INbound_TEL,512
1769101224.1823502,OUTbound_CMD,159
1769101224.1828413,INbound_TEL,512
1769101224.1832228,INbound_TEL,66
1769101224.183704,OUTbound_CMD,158
1769101224.1841455,OUTbound_CMD,255
1769101224.185329,INbound_TEL,66
1769101224.1934078,INbound_TEL,679
1769101224.1938767,INbound_TEL,679
1769101224.1943204,OUTbound_CMD,254
1769101224.2343209,INbound_TEL,66
1769101224.2350602,OUTbound_CMD,66
1769101224.2517338,INbound_TEL,269
1769101224.2522142,OUTbound_CMD,66
1769101224.2526653,INbound_TEL,269
1769101224.2732973,OUTbound_CMD,191
1769101224.273762,INbound_TEL,66
1769101224.283627,INbound_TEL,512
1769101224.284047,OUTbound_CMD,66
1769101224.284483,OUTbound_CMD,159
1769101224.2854557,INbound_TEL,66
1769101224.28598,INbound_TEL,512
1769101224.2864287,OUTbound_CMD,255
1769101224.2868812,OUTbound_CMD,158
1769101224.2879307,INbound_TEL,66
1769101224.288338,INbound_TEL,66
1769101224.28882,OUTbound_CMD,254
1769101224.2892256,INbound_TEL,66
1769101224.3738406,OUTbound_CMD,191
1769101224.3743234,INbound_TEL,66
1769101224.384924,INbound_TEL,510
1769101224.3858163,OUTbound_CMD,159
1769101224.386289,INbound_TEL,510
1769101224.3866992,INbound_TEL,66
1769101224.387179,OUTbound_CMD,158
1769101224.3876693,OUTbound_CMD,255
1769101224.3883643,INbound_TEL,66
1769101224.3888488,OUTbound_CMD,254
1769101224.389254,INbound_TEL,66
1769101224.3896616,INbound_TEL,66
1769101224.4032536,INbound_TEL,679
1769101224.4037554,INbound_TEL,679
1769101224.4440923,OUTbound_CMD,66
1769101224.4445853,OUTbound_CMD,66
1769101224.4503498,INbound_TEL,269
1769101224.4507413,OUTbound_CMD,66
1769101224.4511733,INbound_TEL,269
1769101224.4515626,OUTbound_CMD,66
1769101224.4648645,INbound_TEL,1086
1769101224.4652843,OUTbound_CMD,66
1769101224.4678366,INbound_TEL,679
1769101224.4682305,OUTbound_CMD,66
1769101224.4687567,INbound_TEL,473
1769101224.4691787,OUTbound_CMD,66
1769101224.4708,OUTbound_CMD,416
1769101224.491826,INbound_TEL,512
1769101224.4922853,OUTbound_CMD,66
1769101224.4927526,OUTbound_CMD,159
1769101224.4975393,INbound_TEL,512
1769101224.4980803,OUTbound_CMD,191
1769101224.498535,INbound_TEL,817
1769101224.498998,OUTbound_CMD,255
1769101224.499484,INbound_TEL,817
1769101224.4999552,OUTbound_CMD,158
1769101224.538238,INbound_TEL,66
1769101224.5420864,INbound_TEL,66
1769101224.54258,OUTbound_CMD,254
1769101224.5474427,INbound_TEL,66
1769101224.574327,OUTbound_CMD,191
1769101224.5763006,INbound_TEL,66
1769101224.6020575,INbound_TEL,817
1769101224.6026738,INbound_TEL,817
1769101224.623889,INbound_TEL,511
1769101224.6245167,OUTbound_CMD,66
1769101224.6252153,INbound_TEL,511
1769101224.6258311,OUTbound_CMD,66
1769101224.6265097,OUTbound_CMD,159
1769101224.6272223,OUTbound_CMD,158
1769101224.6277947,INbound_TEL,66
1769101224.6283565,INbound_TEL,66
1769101224.6290407,OUTbound_CMD,254
1769101224.6297588,OUTbound_CMD,255
1769101224.6303372,INbound_TEL,66
1769101224.630869,INbound_TEL,66
1769101224.6503656,INbound_TEL,269
1769101224.6509004,INbound_TEL,269
1769101224.6743348,OUTbound_CMD,191
1769101224.6747615,INbound_TEL,66
1769101224.6908855,OUTbound_CMD,66
1769101224.7033815,INbound_TEL,511
1769101224.7038248,OUTbound_CMD,66
1769101224.704267,OUTbound_CMD,159
1769101224.704648,INbound_TEL,66
1769101224.7051148,INbound_TEL,511
1769101224.7057726,OUTbound_CMD,255
1769101224.70626,OUTbound_CMD,158
1769101224.7066665,INbound_TEL,66
1769101224.7077615,INbound_TEL,66
1769101224.7082374,OUTbound_CMD,254
1769101224.709345,INbound_TEL,66
1769101224.774811,OUTbound_CMD,191
1769101224.7757282,INbound_TEL,66
1769101224.7922356,INbound_TEL,817
1769101224.7927165,INbound_TEL,817
1769101224.8099496,INbound_TEL,511
1769101224.8103478,OUTbound_CMD,66
1769101224.8108132,INbound_TEL,511
1769101224.81122,OUTbound_CMD,66
1769101224.8116648,OUTbound_CMD,159
1769101224.8121047,OUTbound_CMD,158
1769101224.8124716,INbound_TEL,66
1769101224.812918,OUTbound_CMD,255
1769101224.8269453,INbound_TEL,66
1769101224.8499599,INbound_TEL,269
1769101224.8511167,INbound_TEL,269
1769101224.851627,OUTbound_CMD,254
1769101224.8899243,OUTbound_CMD,66
1769101224.8940628,INbound_TEL,66
1769101224.8945575,OUTbound_CMD,191
1769101224.8985662,INbound_TEL,66
1769101224.9231641,INbound_TEL,513
1769101224.923775,OUTbound_CMD,66
1769101224.924437,OUTbound_CMD,159
1769101224.9251113,INbound_TEL,513
1769101224.9260056,INbound_TEL,66
1769101224.9267018,OUTbound_CMD,158
1769101224.9273813,OUTbound_CMD,255
1769101224.9289231,INbound_TEL,66
1769101224.929622,OUTbound_CMD,254
1769101224.9301834,INbound_TEL,66
1769101224.9307468,INbound_TEL,66
1769101224.97536,OUTbound_CMD,191
1769101224.975852,INbound_TEL,66
1769101224.9763167,INbound_TEL,72
1769101224.9767654,OUTbound_CMD,76
1769101224.9772415,INbound_TEL,66
1769101224.9960759,INbound_TEL,816
1769101225.0007882,INbound_TEL,816
1769101225.0290315,INbound_TEL,512
1769101225.0296683,OUTbound_CMD,66
1769101225.0303025,OUTbound_CMD,159
1769101225.0308723,INbound_TEL,66
1769101225.0315433,OUTbound_CMD,255
1769101225.0321155,INbound_TEL,66
1769101225.0330577,INbound_TEL,512
1769101225.0336003,OUTbound_CMD,66
1769101225.0342643,OUTbound_CMD,158
1769101225.0348456,INbound_TEL,66
1769101225.035581,OUTbound_CMD,254
1769101225.047086,INbound_TEL,66
1769101225.0555177,INbound_TEL,268
1769101225.0560238,INbound_TEL,268
1769101225.0753202,OUTbound_CMD,191
1769101225.0968986,OUTbound_CMD,66
1769101225.1181781,INbound_TEL,66
1769101225.1310089,INbound_TEL,513
1769101225.1316512,OUTbound_CMD,66
1769101225.1322722,INbound_TEL,513
1769101225.1329134,OUTbound_CMD,159
1769101225.1338105,OUTbound_CMD,158
1769101225.1343706,INbound_TEL,66
1769101225.1350765,OUTbound_CMD,254
1769101225.1357145,INbound_TEL,66
1769101225.1742775,INbound_TEL,66
1769101225.1748483,OUTbound_CMD,255
1769101225.1752582,INbound_TEL,66
1769101225.1757421,OUTbound_CMD,191
1769101225.1761758,INbound_TEL,66
1769101225.195902,INbound_TEL,817
1769101225.1963668,INbound_TEL,817
1769101225.2033484,INbound_TEL,512
1769101225.2037716,OUTbound_CMD,66
1769101225.2042367,INbound_TEL,512
1769101225.2046595,OUTbound_CMD,66
1769101225.2050936,OUTbound_CMD,158
1769101225.2055259,OUTbound_CMD,159
1769101225.205909,INbound_TEL,66
1769101225.2062712,INbound_TEL,66
1769101225.2067106,OUTbound_CMD,255
1769101225.2071462,OUTbound_CMD,254
1769101225.2088332,INbound_TEL,66
1769101225.2092116,INbound_TEL,66
1769101225.2502234,INbound_TEL,269
1769101225.250783,INbound_TEL,269
1769101225.2759495,OUTbound_CMD,191
1769101225.2778695,INbound_TEL,66
1769101225.2909606,OUTbound_CMD,66
1769101225.322701,INbound_TEL,513
1769101225.323387,INbound_TEL,513
1769101225.3240073,OUTbound_CMD,66
1769101225.3247712,OUTbound_CMD,158
1769101225.3253844,INbound_TEL,66
1769101225.325927,OUTbound_CMD,159
1769101225.3266063,INbound_TEL,66
1769101225.3271396,OUTbound_CMD,255
1769101225.327667,OUTbound_CMD,254
1769101225.3321407,INbound_TEL,66
1769101225.3326128,INbound_TEL,66
1769101225.376244,OUTbound_CMD,191
1769101225.3809526,INbound_TEL,66
1769101225.3923147,INbound_TEL,817
1769101225.3928423,INbound_TEL,817
1769101225.433054,OUTbound_CMD,66
1769101225.4335427,OUTbound_CMD,66
1769101225.4436173,INbound_TEL,513
1769101225.4442208,OUTbound_CMD,66
1769101225.444896,INbound_TEL,513
1769101225.445497,OUTbound_CMD,66
1769101225.4461608,OUTbound_CMD,158
1769101225.4466732,OUTbound_CMD,159
1769101225.4470663,INbound_TEL,66
1769101225.4474533,INbound_TEL,66
1769101225.447917,OUTbound_CMD,255
1769101225.4483707,OUTbound_CMD,254
1769101225.448763,INbound_TEL,66
1769101225.4491446,INbound_TEL,66
1769101225.4502492,INbound_TEL,269
1769101225.4510076,INbound_TEL,269
1769101225.476224,OUTbound_CMD,191
1769101225.490931,OUTbound_CMD,66
1769101225.5180814,INbound_TEL,66
1769101225.5442693,INbound_TEL,512
1769101225.5449796,OUTbound_CMD,66
1769101225.5457242,INbound_TEL,512
1769101225.5464811,OUTbound_CMD,159
1769101225.5471737,OUTbound_CMD,158
1769101225.5476158,INbound_TEL,66
1769101225.5480816,OUTbound_CMD,255
1769101225.5487416,INbound_TEL,66
1769101225.5492282,OUTbound_CMD,254
1769101225.549642,INbound_TEL,66
1769101225.5500379,INbound_TEL,66
1769101225.576442,OUTbound_CMD,191
1769101225.5774884,INbound_TEL,66
1769101225.5944312,INbound_TEL,817
1769101225.5953584,INbound_TEL,817
1769101225.6256547,INbound_TEL,513
1769101225.6261978,OUTbound_CMD,66
1769101225.6267333,INbound_TEL,513
1769101225.6272516,OUTbound_CMD,66
1769101225.6278121,OUTbound_CMD,159
1769101225.6283333,OUTbound_CMD,158
1769101225.6287656,INbound_TEL,66
1769101225.6292403,OUTbound_CMD,255
1769101225.6325836,INbound_TEL,66
1769101225.6339476,INbound_TEL,66
1769101225.6345646,OUTbound_CMD,254
1769101225.635192,INbound_TEL,66
1769101225.6471052,INbound_TEL,514
1769101225.6477184,INbound_TEL,514
1769101225.6482131,OUTbound_CMD,159
1769101225.648681,OUTbound_CMD,158
1769101225.6497364,INbound_TEL,66
1769101225.6510007,INbound_TEL,269
1769101225.651966,INbound_TEL,269
1769101225.6751847,OUTbound_CMD,254
1769101225.675622,INbound_TEL,66
1769101225.6766343,OUTbound_CMD,191
1769101225.6770837,INbound_TEL,66
1769101225.683688,OUTbound_CMD,255
1769101225.7261298,INbound_TEL,66
1769101225.7655077,INbound_TEL,514
1769101225.7663496,INbound_TEL,514
1769101225.766858,OUTbound_CMD,159
1769101225.7673235,OUTbound_CMD,158
1769101225.7677176,INbound_TEL,66
1769101225.7680988,INbound_TEL,66
1769101225.7750816,OUTbound_CMD,254
1769101225.7772498,INbound_TEL,66
1769101225.7777839,OUTbound_CMD,191
1769101225.782419,INbound_TEL,66
1769101225.7833667,OUTbound_CMD,255
1769101225.7839978,INbound_TEL,66
1769101225.7933595,INbound_TEL,817
1769101225.794789,INbound_TEL,817
1769101225.834098,OUTbound_CMD,66
1769101225.8349016,OUTbound_CMD,66
1769101225.8569894,INbound_TEL,269
1769101225.8574219,OUTbound_CMD,66
1769101225.8578606,INbound_TEL,269
1769101225.858245,OUTbound_CMD,66
1769101225.8771079,OUTbound_CMD,191
1769101225.9051745,INbound_TEL,517
1769101225.905637,OUTbound_CMD,66
1769101225.9060972,OUTbound_CMD,159
1769101225.9065325,INbound_TEL,66
1769101225.9071462,INbound_TEL,517
1769101225.907611,OUTbound_CMD,255
1769101225.907987,INbound_TEL,66
1769101225.9084175,OUTbound_CMD,158
1769101225.950211,INbound_TEL,66
1769101225.9507728,OUTbound_CMD,254
1769101225.955189,INbound_TEL,66
1769101225.977351,OUTbound_CMD,191
1769101225.9817722,INbound_TEL,66
1769101225.9939296,INbound_TEL,816
1769101225.9944,INbound_TEL,816
1769101226.0043602,INbound_TEL,513
1769101226.0047789,OUTbound_CMD,66
1769101226.0052183,OUTbound_CMD,159
1769101226.0064816,INbound_TEL,66
1769101226.0069635,OUTbound_CMD,255
1769101226.0073524,INbound_TEL,66
1769101226.0077927,INbound_TEL,513
1769101226.008185,OUTbound_CMD,66
1769101226.00864,OUTbound_CMD,158
1769101226.0090237,INbound_TEL,66
1769101226.0094597,OUTbound_CMD,254
1769101226.0105786,INbound_TEL,66
1769101226.0528028,INbound_TEL,268
1769101226.0533013,INbound_TEL,268
1769101226.0775082,OUTbound_CMD,191
1769101226.0781038,INbound_TEL,66
1769101226.0929308,OUTbound_CMD,66
1769101226.1040373,INbound_TEL,516
1769101226.1044338,OUTbound_CMD,66
1769101226.1049156,INbound_TEL,516
1769101226.1054199,OUTbound_CMD,159
1769101226.1058886,OUTbound_CMD,158
1769101226.1062772,INbound_TEL,66
1769101226.1066904,INbound_TEL,66
1769101226.1071477,OUTbound_CMD,254
1769101226.1075432,INbound_TEL,66
1769101226.108017,OUTbound_CMD,255
1769101226.1083934,INbound_TEL,66
1769101226.1293015,INbound_TEL,516
1769101226.130152,OUTbound_CMD,158
1769101226.1305823,INbound_TEL,66
1769101226.1755292,OUTbound_CMD,254
1769101226.1760237,INbound_TEL,66
1769101226.1777034,OUTbound_CMD,191
1769101226.1782002,INbound_TEL,66
1769101226.2001376,INbound_TEL,817
1769101226.200647,INbound_TEL,817
1769101226.2230315,INbound_TEL,518
1769101226.2234874,OUTbound_CMD,66
1769101226.22416,OUTbound_CMD,159
1769101226.224816,INbound_TEL,518
1769101226.2252548,OUTbound_CMD,66
1769101226.2256558,INbound_TEL,66
1769101226.2260807,OUTbound_CMD,158
1769101226.2265,OUTbound_CMD,255
1769101226.227785,INbound_TEL,66
1769101226.251093,INbound_TEL,269
1769101226.2516198,INbound_TEL,269
1769101226.2752192,OUTbound_CMD,254
1769101226.2909293,OUTbound_CMD,66
1769101226.3181164,INbound_TEL,66
1769101226.3186798,OUTbound_CMD,191
1769101226.3191135,INbound_TEL,66
1769101226.3264246,INbound_TEL,517
1769101226.3270397,OUTbound_CMD,66
1769101226.327652,INbound_TEL,517
1769101226.328148,OUTbound_CMD,159
1769101226.3285398,INbound_TEL,66
1769101226.3290102,OUTbound_CMD,158
1769101226.3294764,OUTbound_CMD,255
1769101226.3298976,INbound_TEL,66
1769101226.3303099,INbound_TEL,66
1769101226.3756173,OUTbound_CMD,254
1769101226.3760989,INbound_TEL,66
1769101226.3780935,OUTbound_CMD,191
1769101226.3785062,INbound_TEL,66
1769101226.3928819,INbound_TEL,679
1769101226.3974884,INbound_TEL,679
1769101226.4330916,OUTbound_CMD,66
1769101226.437949,OUTbound_CMD,66
1769101226.4473367,INbound_TEL,516
1769101226.4478037,OUTbound_CMD,66
1769101226.4483109,INbound_TEL,516
1769101226.4487915,OUTbound_CMD,159
1769101226.449186,OUTbound_CMD,66
1769101226.4495735,INbound_TEL,66
1769101226.4500217,OUTbound_CMD,158
1769101226.4504783,OUTbound_CMD,255
1769101226.4509332,INbound_TEL,66
1769101226.4522145,INbound_TEL,269
1769101226.452819,INbound_TEL,66
1769101226.460507,INbound_TEL,269
1769101226.474925,OUTbound_CMD,254
1769101226.4752162,INbound_TEL,66
1769101226.4781559,OUTbound_CMD,191
1769101226.4823205,INbound_TEL,66
1769101226.4927452,OUTbound_CMD,66
1769101226.5352662,INbound_TEL,518
1769101226.5359478,OUTbound_CMD,66
1769101226.536534,INbound_TEL,518
1769101226.5371084,OUTbound_CMD,159
1769101226.5377414,INbound_TEL,66
1769101226.5382178,OUTbound_CMD,158
1769101226.53849,OUTbound_CMD,255
1769101226.5386934,INbound_TEL,66
1769101226.5444539,INbound_TEL,66
1769101226.575043,OUTbound_CMD,254
1769101226.576283,INbound_TEL,66
1769101226.578483,OUTbound_CMD,191
1769101226.580201,INbound_TEL,66
1769101226.59239,INbound_TEL,679
1769101226.5926821,INbound_TEL,679
1769101226.6231868,INbound_TEL,517
1769101226.623411,OUTbound_CMD,66
1769101226.6242385,INbound_TEL,517
1769101226.6251347,OUTbound_CMD,66
1769101226.6256528,OUTbound_CMD,159
1769101226.6260586,INbound_TEL,66
1769101226.6265216,OUTbound_CMD,158
1769101226.6269915,OUTbound_CMD,255
1769101226.627991,INbound_TEL,66
1769101226.6515818,INbound_TEL,269
1769101226.6521337,INbound_TEL,269
1769101226.6750512,OUTbound_CMD,254
1769101226.6919088,OUTbound_CMD,66
1769101226.7180297,INbound_TEL,66
1769101226.7185032,OUTbound_CMD,191
1769101226.718789,INbound_TEL,66
1769101226.7247438,INbound_TEL,518
1769101226.725198,OUTbound_CMD,66
1769101226.7259474,INbound_TEL,518
1769101226.7264144,OUTbound_CMD,159
1769101226.7267623,OUTbound_CMD,158
1769101226.7269492,INbound_TEL,66
1769101226.7271323,INbound_TEL,66
1769101226.7275827,OUTbound_CMD,255
1769101226.7293115,INbound_TEL,66
1769101226.775479,OUTbound_CMD,254
1769101226.7758746,INbound_TEL,66
1769101226.778788,OUTbound_CMD,191
1769101226.7791781,INbound_TEL,66
1769101226.7936141,INbound_TEL,679
1769101226.7941837,INbound_TEL,679
1769101226.834921,OUTbound_CMD,66
1769101226.8351817,OUTbound_CMD,66
1769101226.852831,INbound_TEL,269
1769101226.8530579,OUTbound_CMD,66
1769101226.8533363,INbound_TEL,269
1769101226.853534,OUTbound_CMD,66
1769101226.879064,OUTbound_CMD,191
1769101226.8796928,INbound_TEL,66
1769101226.9028454,INbound_TEL,516
1769101226.9033039,OUTbound_CMD,66
1769101226.9040873,OUTbound_CMD,159
1769101226.9045825,INbound_TEL,516
1769101226.905001,INbound_TEL,66
1769101226.9054892,OUTbound_CMD,158
1769101226.9059684,OUTbound_CMD,255
1769101226.9103734,INbound_TEL,66
1769101226.9461827,INbound_TEL,66
1769101226.9467425,OUTbound_CMD,254
1769101226.9471238,INbound_TEL,66
1769101226.9791763,OUTbound_CMD,191
1769101226.9794295,INbound_TEL,72
1769101226.9796736,OUTbound_CMD,76
1769101226.9799507,INbound_TEL,66
1769101226.9947028,INbound_TEL,678
1769101226.9953647,INbound_TEL,678
1769101227.0224495,INbound_TEL,518
1769101227.0228622,OUTbound_CMD,66
1769101227.023562,INbound_TEL,518
1769101227.0240207,OUTbound_CMD,66
1769101227.0245702,OUTbound_CMD,159
1769101227.0249743,INbound_TEL,66
1769101227.0254416,OUTbound_CMD,158
1769101227.0259883,OUTbound_CMD,255
1769101227.026388,INbound_TEL,66
1769101227.0268557,OUTbound_CMD,254
1769101227.0272572,INbound_TEL,66
1769101227.0277026,INbound_TEL,66
1769101227.0535285,INbound_TEL,268
1769101227.053837,INbound_TEL,268
1769101227.0795305,OUTbound_CMD,191
1769101227.0804286,INbound_TEL,66
1769101227.0937328,OUTbound_CMD,66
1769101227.130927,INbound_TEL,518
1769101227.1312041,OUTbound_CMD,66
1769101227.1319647,OUTbound_CMD,159
1769101227.1323829,INbound_TEL,66
1769101227.1338878,OUTbound_CMD,255
1769101227.1362221,INbound_TEL,66
1769101227.1370068,INbound_TEL,518
1769101227.1379333,OUTbound_CMD,158
1769101227.1402016,INbound_TEL,66
1769101227.1406937,OUTbound_CMD,254
1769101227.1415088,INbound_TEL,66
1769101227.1797452,OUTbound_CMD,191
1769101227.1815138,INbound_TEL,66
1769101227.1974761,INbound_TEL,679
1769101227.198008,INbound_TEL,679
1769101227.2238345,INbound_TEL,520
1769101227.2242544,OUTbound_CMD,66
1769101227.2248309,OUTbound_CMD,159
1769101227.2253973,INbound_TEL,520
1769101227.225769,OUTbound_CMD,66
1769101227.225968,INbound_TEL,66
1769101227.2261894,OUTbound_CMD,158
1769101227.226555,OUTbound_CMD,255
1769101227.2291768,INbound_TEL,66
1769101227.2529414,INbound_TEL,269
1769101227.2534466,INbound_TEL,269
1769101227.2539017,OUTbound_CMD,254
1769101227.29278,OUTbound_CMD,66
1769101227.2938054,INbound_TEL,66
1769101227.2940283,OUTbound_CMD,191
1769101227.2942145,INbound_TEL,66
1769101227.330754,INbound_TEL,1541
1769101227.3311107,OUTbound_CMD,66
1769101227.3313482,INbound_TEL,1086
1769101227.3322904,OUTbound_CMD,159
1769101227.3330233,OUTbound_CMD,417
1769101227.3358583,INbound_TEL,66
1769101227.3423204,INbound_TEL,521
1769101227.3433304,OUTbound_CMD,158
1769101227.3437514,INbound_TEL,66
1769101227.3447685,OUTbound_CMD,254
1769101227.3482058,INbound_TEL,66
1769101227.350806,INbound_TEL,521
1769101227.351528,OUTbound_CMD,158
1769101227.354495,INbound_TEL,66
1769101227.3554215,INbound_TEL,817
1769101227.3559186,INbound_TEL,817
1769101227.3561509,OUTbound_CMD,255
1769101227.375026,OUTbound_CMD,254
1769101227.375685,INbound_TEL,66
1769101227.3802085,OUTbound_CMD,191
1769101227.383182,INbound_TEL,66
1769101227.3923793,INbound_TEL,817
1769101227.3927038,INbound_TEL,817
1769101227.4340947,OUTbound_CMD,66
1769101227.4345846,OUTbound_CMD,66
1769101227.4612148,INbound_TEL,269
1769101227.4617162,OUTbound_CMD,66
1769101227.462125,INbound_TEL,269
1769101227.4623234,OUTbound_CMD,66
1769101227.4800706,OUTbound_CMD,191
1769101227.4803548,INbound_TEL,66
1769101227.4847648,INbound_TEL,522
1769101227.4850059,OUTbound_CMD,66
1769101227.4856899,OUTbound_CMD,159
1769101227.4862928,INbound_TEL,522
1769101227.4869897,OUTbound_CMD,158
1769101227.525975,INbound_TEL,66
1769101227.5262833,OUTbound_CMD,255
1769101227.5266216,INbound_TEL,66
1769101227.5299914,INbound_TEL,66
1769101227.5304601,OUTbound_CMD,254
1769101227.5308468,INbound_TEL,66
1769101227.580479,OUTbound_CMD,191
1769101227.5817485,INbound_TEL,66
1769101227.595337,INbound_TEL,817
1769101227.595573,INbound_TEL,817
1769101227.6025417,INbound_TEL,521
1769101227.602818,OUTbound_CMD,66
1769101227.6031046,INbound_TEL,521
1769101227.6036441,OUTbound_CMD,66
1769101227.6043384,OUTbound_CMD,158
1769101227.6050155,OUTbound_CMD,159
1769101227.6054294,INbound_TEL,66
1769101227.6058288,INbound_TEL,66
1769101227.6062891,OUTbound_CMD,255
1769101227.606753,OUTbound_CMD,254
1769101227.6071482,INbound_TEL,66
1769101227.6075277,INbound_TEL,66
1769101227.6500835,INbound_TEL,269
1769101227.6503837,INbound_TEL,269
1769101227.680757,OUTbound_CMD,191
1769101227.6814668,INbound_TEL,66
1769101227.6907406,OUTbound_CMD,66
1769101227.702772,INbound_TEL,519
1769101227.7030416,INbound_TEL,519
1769101227.703246,OUTbound_CMD,66
1769101227.7037802,OUTbound_CMD,158
1769101227.7042506,OUTbound_CMD,159
1769101227.7046847,INbound_TEL,66
1769101227.7051528,INbound_TEL,66
1769101227.7056277,OUTbound_CMD,254
1769101227.7062578,OUTbound_CMD,255
1769101227.7065365,INbound_TEL,66
1769101227.7068815,INbound_TEL,66
1769101227.7811213,OUTbound_CMD,191
1769101227.7816324,INbound_TEL,66
1769101227.7925067,INbound_TEL,679
1769101227.7932289,INbound_TEL,679
1769101227.8207612,INbound_TEL,519
1769101227.8209963,OUTbound_CMD,66
1769101227.8217802,INbound_TEL,519
1769101227.822244,OUTbound_CMD,66
1769101227.8228183,OUTbound_CMD,159
1769101227.8232262,INbound_TEL,66
1769101227.8237352,OUTbound_CMD,158
1769101227.8242927,OUTbound_CMD,255
1769101227.82496,INbound_TEL,66
1769101227.8572385,INbound_TEL,269
1769101227.8577514,INbound_TEL,269
1769101227.858196,OUTbound_CMD,254
1769101227.8980052,OUTbound_CMD,66
1769101227.8984246,INbound_TEL,66
1769101227.8989263,OUTbound_CMD,191
1769101227.9115007,INbound_TEL,66
1769101227.943284,INbound_TEL,518
1769101227.9438205,OUTbound_CMD,66
1769101227.9444697,INbound_TEL,518
1769101227.9451444,OUTbound_CMD,159
1769101227.945753,INbound_TEL,66
1769101227.9464717,OUTbound_CMD,158
1769101227.946995,OUTbound_CMD,255
1769101227.9473822,INbound_TEL,66
1769101227.9478462,OUTbound_CMD,254
1769101227.948968,INbound_TEL,66
1769101227.9494498,INbound_TEL,66
1769101227.9767475,INbound_TEL,72
1769101227.9772499,OUTbound_CMD,76
1769101227.9776313,INbound_TEL,66
1769101227.9817061,OUTbound_CMD,191
1769101227.9837008,INbound_TEL,66
1769101227.9972916,INbound_TEL,678
1769101227.9984574,INbound_TEL,678
1769101228.0379124,OUTbound_CMD,66
1769101228.0398965,OUTbound_CMD,66
1769101228.0414188,INbound_TEL,516
1769101228.041879,OUTbound_CMD,66
1769101228.0423625,OUTbound_CMD,159
1769101228.0427432,INbound_TEL,66
1769101228.043365,INbound_TEL,516
1769101228.043937,OUTbound_CMD,66
1769101228.0446143,OUTbound_CMD,255
1769101228.0452948,OUTbound_CMD,158
1769101228.0472624,INbound_TEL,66
